47,1,200,0,GET /self.logs/error.log.2018-09-06.gz HTTP/1.1
48,1,200,0,HEAD /self.logs/error.log.2017-10-21.gz HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2017-10-21.gz HTTP/1.1
39,1,200,0,GET /bootstrap/img/favicon.ico HTTP/1.1
49,1,200,0,HEAD /self.logs/access.log.2018-09-10.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2018-09-10.gz HTTP/1.1
48,1,200,0,HEAD /self.logs/error.log.2019-04-05.gz HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2019-04-05.gz HTTP/1.1
49,1,200,0,HEAD /self.logs/access.log.2019-02-20.gz HTTP/1.0
48,1,200,0,GET /self.logs/access.log.2019-02-20.gz HTTP/1.0
48,1,200,0,HEAD /self.logs/error.log.2018-06-24.gz HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2018-06-24.gz HTTP/1.1
21,1,301,0,GET /ads.txt HTTP/1.1
49,1,200,0,HEAD /self.logs/access.log.2019-05-23.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2019-05-23.gz HTTP/1.1
49,1,200,0,HEAD /self.logs/access.log.2018-05-02.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2018-05-02.gz HTTP/1.1
49,1,200,0,HEAD /self.logs/access.log.2019-01-28.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2019-01-28.gz HTTP/1.1
35,1,200,0,GET /maccdc2012/dns.log.gz HTTP/1.1
27,1,404,0,GET /css/style.css HTTP/1.1
30,1,200,0,GET /twitter-icon.png HTTP/1.1
29,1,200,0,GET /GitHub-Mark.png HTTP/1.1
49,1,200,0,HEAD /self.logs/access.log.2019-03-31.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2019-03-31.gz HTTP/1.1
33,1,200,0,GET /squid/access.log.gz HTTP/1.1
34,1,200,0,GET /auth.log/auth.log.gz HTTP/1.1
49,1,200,0,HEAD /self.logs/access.log.2017-07-20.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2017-07-20.gz HTTP/1.1
49,1,200,0,HEAD /self.logs/access.log.2017-06-29.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2017-06-29.gz HTTP/1.1
26,1,404,0,GET /wp-login.php HTTP/1.1
49,1,200,0,HEAD /self.logs/access.log.2019-02-14.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2019-02-14.gz HTTP/1.1
54,1,200,0,HEAD /self.logs/2015/access.log.2015-05-27.gz HTTP/1.1
49,1,200,0,HEAD /self.logs/access.log.2018-06-11.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2018-06-11.gz HTTP/1.1
54,1,200,0,HEAD /self.logs/2015/access.log.2015-12-05.gz HTTP/1.1
53,1,200,0,GET /self.logs/2015/access.log.2015-12-05.gz HTTP/1.1
37,1,200,0,GET /Datasets%20Description/ HTTP/1.1
48,1,200,0,HEAD /self.logs/error.log.2019-04-26.gz HTTP/1.1
49,1,200,0,HEAD /self.logs/access.log.2017-08-19.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2017-08-19.gz HTTP/1.1
49,1,200,0,HEAD /self.logs/access.log.2019-07-29.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2019-07-29.gz HTTP/1.1
53,1,200,0,HEAD /self.logs/2015/error.log.2015-03-05.gz HTTP/1.1
52,1,200,0,GET /self.logs/2015/error.log.2015-03-05.gz HTTP/1.1
49,1,200,0,HEAD /self.logs/access.log.2017-05-08.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2017-05-08.gz HTTP/1.1
24,1,200,0,GET /self.logs/ HTTP/1.1
48,1,200,0,HEAD /self.logs/error.log.2018-01-09.gz HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2018-01-09.gz HTTP/1.1
48,1,200,0,HEAD /self.logs/error.log.2019-03-21.gz HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2019-03-21.gz HTTP/1.1
48,1,200,0,HEAD /self.logs/error.log.2018-01-18.gz HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2018-01-18.gz HTTP/1.1
54,1,200,0,HEAD /self.logs/2015/access.log.2015-10-24.gz HTTP/1.1
53,1,200,0,GET /self.logs/2015/access.log.2015-10-24.gz HTTP/1.1
53,1,200,0,HEAD /self.logs/2015/error.log.2015-02-20.gz HTTP/1.1
52,1,200,0,GET /self.logs/2015/error.log.2015-02-20.gz HTTP/1.1
48,1,200,0,HEAD /self.logs/error.log.2018-10-07.gz HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2018-10-07.gz HTTP/1.1
48,1,200,0,HEAD /self.logs/error.log.2019-11-11.gz HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2019-11-11.gz HTTP/1.1
36,1,206,0,GET /maccdc2012/conn.log.gz HTTP/1.1
48,1,200,0,HEAD /self.logs/error.log.2018-09-01.gz HTTP/1.1
54,1,200,0,GET /Datasets%20Description/Network/http.html HTTP/1.1
54,1,200,0,GET /Datasets%20Description/Network/dhcp.html HTTP/1.1
56,1,200,0,GET /Datasets%20Description/Network/notice.html HTTP/1.1
53,1,200,0,GET /Datasets%20Description/Network/ssh.html HTTP/1.1
55,1,200,0,GET /Datasets%20Description/Network/weird.html HTTP/1.1
49,1,200,0,HEAD /self.logs/access.log.2019-02-16.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2019-02-16.gz HTTP/1.1
36,1,200,0,GET /maccdc2012/http.log.gz HTTP/1.1
35,1,304,0,GET /maccdc2012/ssh.log.gz HTTP/1.1
49,1,404,0,GET //vendor/phpunit/phpunit/phpunit.xsd HTTP/1.1
49,1,200,0,HEAD /self.logs/access.log.2017-12-29.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2017-12-29.gz HTTP/1.1
47,1,301,0,GET /self.logs/error.log.2018-10-28.gz HTTP/1.1
49,1,200,0,HEAD /self.logs/access.log.2020-03-04.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2020-03-04.gz HTTP/1.1
48,1,200,0,HEAD /self.logs/error.log.2018-01-02.gz HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2018-01-02.gz HTTP/1.1
53,1,200,0,HEAD /self.logs/2015/error.log.2015-10-01.gz HTTP/1.1
52,1,200,0,GET /self.logs/2015/error.log.2015-10-01.gz HTTP/1.1
63,1,200,0,GET /Datasets%20Description/PE_malware/VirusShare.html HTTP/1.1
61,1,200,0,GET /Datasets%20Description/HTML_Bro_log_1/http.html HTTP/1.1
49,1,200,0,HEAD /self.logs/access.log.2018-05-19.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2018-05-19.gz HTTP/1.1
60,1,200,0,GET /Datasets%20Description/HTML_Bro_log_1/dpd.html HTTP/1.1
45,1,200,0,HEAD /self.logs/error.log.2020-02-17 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-02-17 HTTP/1.1
48,1,200,0,HEAD /self.logs/error.log.2018-12-07.gz HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2018-12-07.gz HTTP/1.1
49,1,200,0,HEAD /self.logs/access.log.2018-11-04.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2018-11-04.gz HTTP/1.1
48,1,301,0,GET /self.logs/access.log.2017-10-11.gz HTTP/1.1
49,1,200,0,HEAD /self.logs/access.log.2017-03-04.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2017-03-04.gz HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2017-01-01.gz HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-04-21 HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2020-04-28.gz HTTP/1.1
53,1,200,0,HEAD /self.logs/2015/error.log.2015-04-13.gz HTTP/1.1
52,1,200,0,GET /self.logs/2015/error.log.2015-04-13.gz HTTP/1.1
29,1,200,0,GET /self.logs/2016/ HTTP/1.1
29,1,200,0,GET /self.logs/2015/ HTTP/1.1
48,1,304,0,GET /self.logs/access.log.2018-01-17.gz HTTP/1.1
53,1,200,0,HEAD /self.logs/2015/error.log.2015-12-29.gz HTTP/1.1
52,1,200,0,GET /self.logs/2015/error.log.2015-12-29.gz HTTP/1.1
54,1,200,0,HEAD /self.logs/2015/access.log.2015-05-03.gz HTTP/1.1
53,1,200,0,GET /self.logs/2015/access.log.2015-05-03.gz HTTP/1.1
29,1,200,0,GET /?page=PcapFiles HTTP/1.1
49,1,200,0,HEAD /self.logs/access.log.2020-01-23.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2020-01-23.gz HTTP/1.1
48,1,200,0,HEAD /self.logs/error.log.2018-12-24.gz HTTP/1.1
60,1,200,0,GET /Datasets%20Description/HTML_Bro_log_3/dns.html HTTP/1.1
48,1,200,0,HEAD /self.logs/error.log.2018-04-26.gz HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2018-04-26.gz HTTP/1.1
49,1,200,0,HEAD /self.logs/access.log.2017-12-27.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2017-12-27.gz HTTP/1.1
54,1,200,0,HEAD /self.logs/2015/access.log.2015-06-22.gz HTTP/1.1
53,1,200,0,GET /self.logs/2015/access.log.2015-06-22.gz HTTP/1.1
49,1,200,0,HEAD /self.logs/access.log.2018-08-02.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2018-08-02.gz HTTP/1.1
53,1,200,0,HEAD /self.logs/2015/error.log.2015-12-03.gz HTTP/1.1
52,1,200,0,GET /self.logs/2015/error.log.2015-12-03.gz HTTP/1.1
49,1,301,1,GET /honeypot/BSidesDFW%20-%202014.ipynb HTTP/1.1
48,1,200,0,HEAD /self.logs/error.log.2018-05-13.gz HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2018-05-13.gz HTTP/1.1
48,1,200,0,HEAD /self.logs/error.log.2017-09-11.gz HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2017-09-11.gz HTTP/1.1
45,1,200,0,HEAD /self.logs/error.log.2020-02-27 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-02-27 HTTP/1.1
48,1,200,0,HEAD /self.logs/error.log.2019-03-17.gz HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2019-03-17.gz HTTP/1.1
48,1,200,0,HEAD /self.logs/error.log.2019-11-14.gz HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2019-11-14.gz HTTP/1.1
53,1,200,0,HEAD /self.logs/2015/error.log.2015-08-23.gz HTTP/1.1
52,1,200,0,GET /self.logs/2015/error.log.2015-08-23.gz HTTP/1.1
49,1,200,0,HEAD /self.logs/access.log.2019-12-13.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2019-12-13.gz HTTP/1.1
48,1,200,0,HEAD /self.logs/error.log.2019-03-09.gz HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2019-03-09.gz HTTP/1.1
48,1,200,0,HEAD /self.logs/error.log.2019-04-16.gz HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2019-04-16.gz HTTP/1.1
53,1,200,0,HEAD /self.logs/2015/error.log.2015-11-06.gz HTTP/1.1
52,1,200,0,GET /self.logs/2015/error.log.2015-11-06.gz HTTP/1.1
48,1,200,0,HEAD /self.logs/error.log.2018-02-26.gz HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2018-02-26.gz HTTP/1.1
49,1,200,0,HEAD /self.logs/access.log.2020-01-13.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2020-01-13.gz HTTP/1.1
49,1,200,0,HEAD /self.logs/access.log.2017-01-22.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2017-01-22.gz HTTP/1.1
48,1,200,0,HEAD /self.logs/error.log.2018-12-23.gz HTTP/1.1
48,1,200,0,HEAD /self.logs/error.log.2017-02-11.gz HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2017-02-11.gz HTTP/1.1
53,1,200,0,HEAD /self.logs/2015/error.log.2015-04-02.gz HTTP/1.1
52,1,200,0,GET /self.logs/2015/error.log.2015-04-02.gz HTTP/1.1
48,1,200,0,HEAD /self.logs/error.log.2018-01-11.gz HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2018-01-11.gz HTTP/1.1
55,1,200,0,GET /Security-Data-Analysis/Lab_1/conn.log.zip HTTP/1.1
49,1,200,0,HEAD /self.logs/access.log.2017-01-17.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2017-01-17.gz HTTP/1.1
47,1,200,1,GET /honeypot/Honeypot%20-%20Howto.pdf HTTP/1.1
48,1,200,0,HEAD /self.logs/error.log.2019-02-26.gz HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2019-02-26.gz HTTP/1.1
54,1,200,0,HEAD /self.logs/2015/access.log.2015-10-08.gz HTTP/1.1
53,1,200,0,GET /self.logs/2015/access.log.2015-10-08.gz HTTP/1.1
54,1,200,0,HEAD /self.logs/2015/access.log.2015-11-15.gz HTTP/1.1
53,1,200,0,GET /self.logs/2015/access.log.2015-11-15.gz HTTP/1.1
48,1,200,0,HEAD /self.logs/error.log.2017-01-24.gz HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2017-01-24.gz HTTP/1.1
49,1,200,0,HEAD /self.logs/access.log.2017-06-15.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2017-06-15.gz HTTP/1.1
49,1,200,0,HEAD /self.logs/access.log.2017-07-26.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2017-07-26.gz HTTP/1.1
53,1,200,0,HEAD /self.logs/2015/error.log.2015-06-22.gz HTTP/1.1
52,1,200,0,GET /self.logs/2015/error.log.2015-06-22.gz HTTP/1.1
49,1,200,0,HEAD /self.logs/access.log.2019-01-16.gz HTTP/1.0
48,1,200,0,GET /self.logs/access.log.2019-01-16.gz HTTP/1.0
